name,symbol,price,volume,market-cap,coingecko_rank,vol / mkt_cap,dominance,num_holders,whitepaper,Social Media,5 holders hold > 50% ?,Unlocked Liquidity Pool,scam
skyborn,SKYBORN,0,228.71,0.0,-1,0.0,0.0,,,,,,
skycoin,SKY,0,513434.0,18907887.0,671,0.027,1.24e-05,,,,,,
skyhub,SHB,0,0.0,36822.0,2716,0.0,2.42e-08,,,,,,
skymap,SKYM,0,0.0,52399.0,2647,0.0,3.44e-08,,,,,,
slam_token,SLAM,0,287713.0,0.0,-1,0.0,0.0,,,,,,
slash_protocol,SLASH,0,118.58,0.0,-1,0.0,0.0,,,,,,
sleepy_sloth_finance,SLEEPY,0,2243.82,0.0,-1,0.0,0.0,,,,,,
slimcoin,SLM,0,54.76,0.0,-1,0.0,0.0,,,,,,
slime_finance,SLME,0,0.0,0.0,-1,0.0,0.0,,,,,,
slink,SLINK,0,64249.0,52689035.0,412,0.001,3.46e-05,,,,,,
slnv2,SLNV2,0,32026.0,0.0,-1,0.0,0.0,,,,,,
slothcoin,SLOTH,0,0.0,0.0,-1,0.0,0.0,,,,,,
slothi,SLTH,0,147367.0,0.0,-1,0.0,0.0,,,,,,
slt,SLT,0,0.0,33975.0,2725,0.0,2.23e-08,,,,,,
sltc,SLTC,0,0.0,0.0,-1,0.0,0.0,,,,,,
small_doge,SDOG,0,97983.0,0.0,-1,0.0,0.0,,,,,,
smart_application_coin,SAC,0,0.0,0.0,-1,0.0,0.0,,,,,,
smart_dollar,SD,0,0.0,0.0,-1,0.0,0.0,,,,,,
smart_mfg,MFG,0,1097.97,2883487.0,1380,0.0,1.9e-06,,,,,,
smart_trade_coin,TRADE,0,64619.0,0.0,-1,0.0,0.0,,,,,,
smart_trade_networks,STN5,0,0.0,0.0,-1,0.0,0.0,,,,,,
smart_valor,VALOR,0,739699.0,8137788.0,935,0.091,5.35e-06,,,,,,
smartcash,SMART,0,240147.0,15809361.0,720,0.015,1.04e-05,,,,,,
smartcoin,SMC,0,0.0,471129.0,2096,0.0,3.1e-07,,,,,,
smartcredit_token,SMARTCREDIT,0,256164.0,2534054.0,1426,0.101,1.67e-06,,,,,,
smartkey,SKEY,0,1071079.0,27409119.0,569,0.039,1.8e-05,,,,,,
smartlands_network,SLT,0,67105.0,24803483.0,590,0.003,1.63e-05,,,,,,
smartmesh,SMT,0,143145.0,5228696.0,1132,0.027,3.44e-06,,,,,,
smartofgiving,AOG,0,231.67,812000.0,1880,0.0,5.34e-07,,,,,,
smartpad,PAD,0,12487.75,0.0,-1,0.0,0.0,,,,,,
smartshare,SSP,0,55900.0,668905.0,1974,0.084,4.4e-07,,,,,,
smartworth,SMARTWORTH,0,47.77,0.0,-1,0.0,0.0,,,,,,
smaugs_nft,SMG,0,227864.0,1513982.0,1649,0.151,9.95e-07,,,,,,
smegmars,SMGM,0,10846.7,0.0,-1,0.0,0.0,,,,,,
smile_token,SMILE,0,292660.0,0.0,-1,0.0,0.0,,,,,,
smilecoin,SEC,0,43.51,0.0,-1,0.0,0.0,,,,,,
smileycoin,SMLY,0,30.53,1274784.0,1716,0.0,8.38e-07,,,,,,
smol,SMOL,0,0.0,87134.0,2549,0.0,5.73e-08,,,,,,
smooth_love_potion,SLP,0,107253768.0,115255667.0,267,0.931,7.57e-05,,,,,,
smoothy,SMTY,0,879418.0,1612552.0,1616,0.545,1.06e-06,,,,,,
smscodes,SMSCT,0,16241.43,0.0,-1,0.0,0.0,,,,,,
snetwork,SNET,0,130556.0,796453.0,1894,0.164,5.23e-07,,,,,,
snflx,SNFLX,0,0.0,0.0,-1,0.0,0.0,,,,,,
snoop_doge,SNOGE,0,8971.23,0.0,-1,0.0,0.0,,,,,,
snovian.space,SNOV,0,279.2,692131.0,1957,0.0,4.55e-07,,,,,,
snowball,SNOB,0,86708.0,3293261.0,1317,0.026,2.16e-06,,,,,,
snowball_token,SNOWBALL,0,6.71,0.0,-1,0.0,0.0,,,,,,
snowblossom,SNOW,0,10906.04,20142694.0,650,0.001,1.32e-05,,,,,,
snowgecoin,SNOWGE,0,0.0,0.0,-1,0.0,0.0,,,,,,
snowswap,SNOW,0,139377.0,2494428.0,1432,0.056,1.64e-06,,,,,,
snp_token,SNP,0,0.0,0.0,-1,0.0,0.0,,,,,,
soak_token,SOAK,0,6.81,0.0,-1,0.0,0.0,,,,,,
soar,SOAR,0,3333.94,1164770.0,1751,0.003,7.66e-07,,,,,,
soba_token,SOBA,0,25096.0,0.0,-1,0.0,0.0,,,,,,
social_activity_token,SAT,0,14.47,109018.0,2501,0.0,7.16e-08,,,,,,
social_rocket,ROCKS,0,121653.0,846797.0,1864,0.144,5.57e-07,,,,,,
social_send,SEND,0,6.49,586117.0,2026,0.0,3.85e-07,,,,,,
socialgood,SG,0,237731.0,889790.0,1842,0.267,5.85e-07,,,,,,
sociall,SCL,0,0.103184,0.0,-1,0.0,0.0,,,,,,
society_of_galactic_exploration,SGE,0,225741.0,0.0,-1,0.0,0.0,,,,,,
soda_coin,SOC,0,1684286.0,0.0,-1,0.0,0.0,,,,,,
soft_link,SLINK,0,0.0,11000.13,2852,0.0,7.2e-09,,,,,,
softchain,SCC,0,3455.84,15493.91,2824,0.223,1.02e-08,,,,,,
soga_project,SOGA,0,2179.31,0.0,-1,0.0,0.0,,,,,,
soge,SOGE,0,530.91,0.0,-1,0.0,0.0,,,,,,
sol_ape_finance,SOLAPE,0,2447.18,0.0,-1,0.0,0.0,,,,,,
solace_coin,SOLACE,0,2.55,0.0,-1,0.0,0.0,,,,,,
solana,SOL,0,715048760.0,10164513521.0,12,0.07,0.0066800568,,,,,,
solanium,SLIM,0,195963.0,9872189.0,869,0.02,6.49e-06,,,,,,
solar_dao,SDAO,0,0.0,0.0,-1,0.0,0.0,,,,,,
solareum,SLRM,0,0.0,0.0,-1,0.0,0.0,,,,,,
solarfare,SLF,0,4482.15,0.0,-1,0.0,0.0,,,,,,
solaris,XLR,0,65816.0,362253.0,2189,0.182,2.38e-07,,,,,,
solarys,SOLA,0,83.02,0.0,-1,0.0,0.0,,,,,,
solbit,SBT,0,149114.0,0.0,-1,0.0,0.0,,,,,,
soldo,SLD,0,4.71,0.0,-1,0.0,0.0,,,,,,
solfarm,TULIP,0,1060.11,0.0,-1,0.0,0.0,,,,,,
soliddefi,SOLID,0,0.0,0.0,-1,0.0,0.0,,,,,,
solidus,SLDS,0,439.46,0.0,-1,0.0,0.0,,,,,,
sologenic,SOLO,0,409955.0,0.0,-1,0.0,0.0,,,,,,
solomon_defi,SLM,0,746.61,472541.0,2094,0.002,3.11e-07,,,,,,
solpad_finance,SOLPAD,0,37266.0,0.0,-1,0.0,0.0,,,,,,
solrise_finance,SLRS,0,483266.0,0.0,-1,0.0,0.0,,,,,,
solstarter,SOS,0,0.0,0.0,-1,0.0,0.0,,,,,,
solve,SOLVE,0,626497.0,21040442.0,641,0.03,1.38e-05,,,,,,
sombe,SBE,0,0.0,0.0,-1,0.0,0.0,,,,,,
somee_advertising_token,SAT,0,6724.13,593921.0,2017,0.011,3.9e-07,,,,,,
somee.social,SOMEE,0,11989.15,1588192.0,1628,0.008,1.04e-06,,,,,,
somee.social_[old],ONG,0,4490.39,3188345.0,1331,0.001,2.1e-06,,,,,,
somesing,SSX,0,13187088.0,0.0,-1,0.0,0.0,,,,,,
somnium_space_cubes,CUBE,0,909915.0,28970028.0,551,0.031,1.9e-05,,,,,,
sonar,PING,0,723182.0,0.0,-1,0.0,0.0,,,,,,
songcoin,SONG,0,0.0,0.0,-1,0.0,0.0,,,,,,
sonm,SNM,0,260676.0,72409325.0,352,0.004,4.76e-05,,,,,,
sono,SONO,0,5.69,0.0,-1,0.0,0.0,,,,,,
sonocoin,SONO,0,94515.0,0.0,-1,0.0,0.0,,,,,,
sopay,SOP,0,896.99,0.0,-1,0.0,0.0,,,,,,
sophiatx,SPHTX,0,1654.87,261840.0,2288,0.006,1.72e-07,,,,,,
sora,XOR,0,2743226.0,74389246.0,345,0.037,4.89e-05,,,,,,
sora_validator_token,VAL,0,58263.0,96368131.0,298,0.001,6.33e-05,,,,,,
sorachancoin,SORA,0,12.16,0.0,-1,0.0,0.0,,,,,,
sota_finance,SOTA,0,126538.0,1027775.0,1783,0.123,6.75e-07,,,,,,
soteria,WSOTE,0,7897.0,0.0,-1,0.0,0.0,,,,,,
southxchange_coin,SXCC,0,0.429956,0.0,-1,0.0,0.0,,,,,,
sov,SOV,0,0.0,0.0,-1,0.0,0.0,,,,,,
soverain,SOVE,0,0.0,683883.0,1963,0.0,4.49e-07,,,,,,
sovereign_coin,SOV,0,0.04570626893,0.0,-1,0.0,0.0,,,,,,
sovi_token,SOVI,0,92808.0,0.0,-1,0.0,0.0,,,,,,
sovranocoin,SVR,0,28.12,0.0,-1,0.0,0.0,,,,,,
sovryn,ESOV,0,127804.0,0.0,-1,0.0,0.0,,,,,,
sowing.network,ZSEED,0,4.79,0.0,-1,0.0,0.0,,,,,,
sp8de,SPX,0,0.0,354732.0,2198,0.0,2.33e-07,,,,,,
space_doge,SPACEDOGE,0,14.26,0.0,-1,0.0,0.0,,,,,,
space_farm,SPACE,0,71.42,0.0,-1,0.0,0.0,,,,,,
space_monkey,SPMK,0,3904.53,0.0,-1,0.0,0.0,,,,,,
space_soldier,SOLDIER,0,1525.45,0.0,-1,0.0,0.0,,,,,,
space_token,SPACE,0,125317.0,0.0,-1,0.0,0.0,,,,,,
space-iz,SPIZ,0,7736.8,0.0,-1,0.0,0.0,,,,,,
spacechain,SPC,0,0.0,8080290.0,937,0.0,5.31e-06,,,,,,
spacechain_(erc-20),SPC,0,63022.0,12845072.0,786,0.005,8.44e-06,,,,,,
spacecoin,SPACE,0,1.83,48004.0,2673,0.0,3.15e-08,,,,,,
spacecorgi,SCORGI,0,117815.0,0.0,-1,0.0,0.0,,,,,,
spacecowboy,SCB,0,69.42,105696.0,2506,0.001,6.95e-08,,,,,,
spacegoat_token,SGT,0,13662.86,0.0,-1,0.0,0.0,,,,,,
spacegrime,GRIMEX,0,12510.54,0.0,-1,0.0,0.0,,,,,,
spacepenguin,PNGN,0,1275.12,0.0,-1,0.0,0.0,,,,,,
spacerat,SRAT,0,55969.0,0.0,-1,0.0,0.0,,,,,,
spaceswap_milk2,MILK2,0,8204.72,1705788.0,1591,0.005,1.12e-06,,,,,,
spaceswap_shake,SHAKE,0,10086.98,326035.0,2224,0.031,2.14e-07,,,,,,
spacetoast,SPACETOAST,0,0.0,0.0,-1,0.0,0.0,,,,,,
spacevikings,SVT,0,6639.74,0.0,-1,0.0,0.0,,,,,,
spaghetti,PASTA,0,3144.13,510816.0,2074,0.006,3.36e-07,,,,,,
spankchain,SPANK,0,1032.31,5191383.0,1137,0.0,3.41e-06,,,,,,
sparkle_loyalty,SPRKL,0,0.0,0.0,-1,0.0,0.0,,,,,,
sparkleswap_rewards,✨,0,0.0,0.0,-1,0.0,0.0,,,,,,
sparkpoint,SRK,0,271492.0,34915826.0,495,0.008,2.29e-05,,,,,,
sparkpoint_fuel,SFUEL,0,396146.0,2277759.0,1464,0.174,1.5e-06,,,,,,
sparkspay,SPK,0,6.58,0.0,-1,0.0,0.0,,,,,,
sparta,SPARTA,0,180.7,27296.0,2761,0.007,1.79e-08,,,,,,
spartan,300,0,165.53,0.0,-1,0.0,0.0,,,,,,
spartan_protocol_token,SPARTA,0,996143.0,21761306.0,626,0.046,1.43e-05,,,,,,
spartancoin,SPN,0,6.44,0.0,-1,0.0,0.0,,,,,,
spectre.ai_dividend_token,SXDT,0,942.17,0.0,-1,0.0,0.0,,,,,,
spectre.ai_utility_token,SXUT,0,0.0,0.0,-1,0.0,0.0,,,,,,
spectresecuritycoin,XSPC,0,0.0,0.0,-1,0.0,0.0,,,,,,
spectrum,SPT,0,7284.28,0.0,-1,0.0,0.0,,,,,,
spectrum_cash,XSM,0,0.0,0.0,-1,0.0,0.0,,,,,,
spectrumx,SPE,0,0.0,4018.6,2901,0.0,2.6e-09,,,,,,
speed_mining_service,SMS,0,0.0,124.16,2945,0.0,1e-10,,,,,,
speedcash,SCS,0,0.0,0.0,-1,0.0,0.0,,,,,,
spell_token,SPELL,0,1515657.0,13639795.0,759,0.111,8.96e-06,,,,,,
spendcoin,SPND,0,45.11,17924214.0,680,0.0,1.18e-05,,,,,,
spender-x,SPDX,0,0.0,0.0,-1,0.0,0.0,,,,,,
sperax,SPA,0,496067.0,3370720.0,1304,0.147,2.22e-06,,,,,,
sphere,SPHR,0,34.15,2608975.0,1416,0.0,1.71e-06,,,,,,
spheroid_universe,SPH,0,179860.0,7067412.0,998,0.025,4.64e-06,,,,,,
spice,SPICE,0,3262.35,1395212.0,1678,0.002,9.17e-07,,,,,,
spice_token,SPICE,0,24768.0,0.0,-1,0.0,0.0,,,,,,
spider_ecology,ESPI,0,1032.97,0.0,-1,0.0,0.0,,,,,,
spiderdao,SPDR,0,95281.0,2125331.0,1497,0.045,1.4e-06,,,,,,
spiking,SPIKE,0,0.0,0.0,-1,0.0,0.0,,,,,,
spindle,SPD,0,179.22,237779.0,2308,0.001,1.56e-07,,,,,,
spiritswap,SPIRIT,0,455339.0,4121147.0,1223,0.11,2.71e-06,,,,,,
splyt,SHOPX,0,182401.0,4574044.0,1176,0.04,3.01e-06,,,,,,
spock,SPOK,0,12373.13,0.0,-1,0.0,0.0,,,,,,
sponge,SPG,0,0.0,0.0,-1,0.0,0.0,,,,,,
spookyswap,BOO,0,438537.0,7582934.0,966,0.058,4.98e-06,,,,,,
spore,SPORE,0,41936.0,4988110.0,1150,0.008,3.28e-06,,,,,,
spore_engineering,SPORE,0,1.07,0.0,-1,0.0,0.0,,,,,,
sport_and_leisure,SNL,0,508264.0,34285785.0,502,0.015,2.25e-05,,,,,,
sportemon_go,SGO,0,551797.0,0.0,-1,0.0,0.0,,,,,,
sports_betting_marketplace,SBX,0,0.0,0.0,-1,0.0,0.0,,,,,,
spots,SPT,0,0.686189,0.0,-1,0.0,0.0,,,,,,
sprink,SPRINK,0,11.1,0.0,-1,0.0,0.0,,,,,,
spritzcoin,SPRTZ,0,0.414491,0.0,-1,0.0,0.0,,,,,,
sprouts,SPRTS,0,39.32,0.0,-1,0.0,0.0,,,,,,
sproutsextreme,SPEX,0,0.127415,0.0,-1,0.0,0.0,,,,,,
spurt_plus,SPUP,0,0.0,0.0,-1,0.0,0.0,,,,,,
squirrel_finance,NUTS,0,45520.0,2179510.0,1486,0.021,1.43e-06,,,,,,
sren,SREN,0,0.0,0.0,-1,0.0,0.0,,,,,,
srh,SRH,0,3.22,465254.0,2100,0.0,3.06e-07,,,,,,
srnartgallery,SACT,0,124.33,798645.0,1892,0.0,5.25e-07,,,,,,
srune,SRUNE,0,366732.0,0.0,-1,0.0,0.0,,,,,,
st_project,IST,0,0.0,0.0,-1,0.0,0.0,,,,,,
stabilize,STBZ,0,92472.0,784728.0,1899,0.118,5.16e-07,,,,,,
stabilize_bsc,STBB,0,2615.19,0.0,-1,0.0,0.0,,,,,,
stabinol,STOL,0,215.57,0.0,-1,0.0,0.0,,,,,,
stablegaj,SGAJ,0,1809.14,0.0,-1,0.0,0.0,,,,,,
stably_usd,USDS,0,19372.03,0.0,-1,0.0,0.0,,,,,,
stacker_ventures,STACK,0,1947.17,869695.0,1851,0.002,5.72e-07,,,,,,
stackos,STACK,0,238146.0,7163330.0,994,0.033,4.71e-06,,,,,,
stacks,STX,0,86451173.0,1045794294.0,79,0.083,0.0006872897,,,,,,
stacy,STACY,0,9074.12,712802.0,1945,0.013,4.68e-07,,,,,,
stafi,FIS,0,3357275.0,21471278.0,633,0.156,1.41e-05,,,,,,
stakd_finance,STAKD,0,0.0,0.0,-1,0.0,0.0,,,,,,
stake_coin,COIN,0,0.0,0.0,-1,0.0,0.0,,,,,,
stake_dao,SDT,0,253828.0,18077416.0,679,0.014,1.19e-05,,,,,,
stakecube,SCC,0,12104.83,7707664.0,957,0.002,5.07e-06,,,,,,
staked_aave_balancer_pool_token,STKABPT,0,0.0,0.0,-1,0.0,0.0,,,,,,
staked_yaxis,SYAX,0,0.0,0.0,-1,0.0,0.0,,,,,,
stakedxem,STXEM,0,0.0,0.0,-1,0.0,0.0,,,,,,
stakedxym,STXYM,0,0.0,0.0,-1,0.0,0.0,,,,,,
stakedzen,STZEN,0,30043.0,2154411.0,1491,0.014,1.42e-06,,,,,,
stakehound_staked_ether,STETH,0,0.0,134816102.0,248,0.0,8.86e-05,,,,,,
stakehouse_batch,SHB,0,0.0,0.0,-1,0.0,0.0,,,,,,
stakenet,XSN,0,14553.57,17749978.0,684,0.001,1.17e-05,,,,,,
staker_dao,STKR,0,1300.09,0.0,-1,0.0,0.0,,,,,,
staker_token,STR,0,15056.76,0.0,-1,0.0,0.0,,,,,,
stakeshare,SSX,0,1.23,1144.76,2935,0.001,8e-10,,,,,,
stakewise,SWISE,0,16803.9,1686792.0,1596,0.01,1.11e-06,,,,,,
stakinglab,LABX,0,6.74,8401.99,2867,0.001,5.5e-09,,,,,,
stand_cash,SAC,0,0.0,4975.63,2894,0.0,3.3e-09,,,,,,
stand_share,SAS,0,83236.0,14602.79,2828,5.7,9.6e-09,,,,,,
standard_protocol,STND,0,158025.0,4769659.0,1164,0.033,3.13e-06,,,,,,
star_foxx,FOXX,0,252758.0,729031.0,1934,0.347,4.79e-07,,,,,,
star_shib,STARSB,0,0.0,0.0,-1,0.0,0.0,,,,,,
starbase,STAR,0,5271.93,1675354.0,1602,0.003,1.1e-06,,,,,,
starblock,STB,0,0.0,0.0,-1,0.0,0.0,,,,,,
starbugs_shards,BUGS,0,0.0,71894.0,2590,0.0,4.72e-08,,,,,,
starchain,STC,0,0.0,0.0,-1,0.0,0.0,,,,,,
stardex,XSTAR,0,0.0,36906.0,2715,0.0,2.43e-08,,,,,,
stargaze_protocol,STGZ,0,0.0,0.0,-1,0.0,0.0,,,,,,
stargazer_protocol,STARDUST,0,29544.0,0.0,-1,0.0,0.0,,,,,,
starlink,STARL,0,6096901.0,0.0,-1,0.0,0.0,,,,,,
starname,IOV,0,136148.0,5998661.0,1065,0.023,3.94e-06,,,,,,
starplay,STPC,0,2.24,0.0,-1,0.0,0.0,,,,,,
starship,STARSHIP,0,6537.47,0.0,-1,0.0,0.0,,,,,,
start_vesting,VEST,0,975.98,0.0,-1,0.0,0.0,,,,,,
startcoin,START,0,182.85,459723.0,2105,0.0,3.02e-07,,,,,,
starter.xyz,START,0,141193.0,6326046.0,1039,0.022,4.16e-06,,,,,,
startup_boost_token,SUBX,0,8567.08,0.0,-1,0.0,0.0,,,,,,
stasis_euro,EURS,0,55791.0,106669324.0,280,0.001,7.01e-05,,,,,,
stater,STR,0,7790.23,0.0,-1,0.0,0.0,,,,,,
statera,STA,0,1472.51,1804548.0,1564,0.001,1.19e-06,,,,,,
status,SNT,0,17980353.0,282075006.0,156,0.064,0.000185378,,,,,,
staysbase,SBS,0,0.0,60247.0,2622,0.0,3.96e-08,,,,,,
stb_chain,STB,0,0.0,0.0,-1,0.0,0.0,,,,,,
steakbank_finance,SBF,0,4052.57,1701740.0,1592,0.002,1.12e-06,,,,,,
stealth,XST,0,1677.35,3623109.0,1277,0.0,2.38e-06,,,,,,
steam_exchange,STEAMX,0,250072.0,0.0,-1,0.0,0.0,,,,,,
steel,STEEL,0,126775.0,0.0,-1,0.0,0.0,,,,,,
steem,STEEM,0,11657247.0,163453335.0,224,0.071,0.0001074205,,,,,,
steem_dollars,SBD,0,42235974.0,52487120.0,413,0.805,3.45e-05,,,,,,
steepcoin,STEEP,0,0.108012,241322.0,2304,0.0,1.59e-07,,,,,,
stellar,XLM,0,313811942.0,6056314535.0,21,0.052,0.0039801733,,,,,,
stellar_diamond,XLD,0,117776.0,0.0,-1,0.0,0.0,,,,,,
stellar_invictus,TRYON,0,114.28,0.0,-1,0.0,0.0,,,,,,
stem_cell_coin,SCC,0,311.46,0.0,-1,0.0,0.0,,,,,,
step_finance,STEP,0,811311.0,12120051.0,804,0.067,7.97e-06,,,,,,
stib,STI,0,73.07,0.0,-1,0.0,0.0,,,,,,
stimmy_protocol,STIMMY,0,12.9,0.0,-1,0.0,0.0,,,,,,
sting,STN,0,450661.0,0.0,-1,0.0,0.0,,,,,,
stingdefi,SDFI,0,57918.0,0.0,-1,0.0,0.0,,,,,,
stipend,SPD,0,0.05687211179,795139.0,1895,0.0,5.23e-07,,,,,,
stk,STK,0,23221.0,986190.0,1805,0.024,6.48e-07,,,,,,
stobox_token,STBU,0,230338.0,1696556.0,1593,0.136,1.12e-06,,,,,,
stone_token,STN,0,297141.0,15793636.0,722,0.019,1.04e-05,,,,,,
stoner_doge_finance,STOGE,0,0.0,0.0,-1,0.0,0.0,,,,,,
stonk,STONK,0,3267.5,0.0,-1,0.0,0.0,,,,,,
stonks_token,STONKS,0,9213.02,0.0,-1,0.0,0.0,,,,,,
stopelon,STOPELON,0,63408.0,0.0,-1,0.0,0.0,,,,,,
storeum,STO,0,0.0,0.0,-1,0.0,0.0,,,,,,
storichain_token,TORI,0,0.0,0.0,-1,0.0,0.0,,,,,,
storiqa,STQ,0,0.0,142699.0,2441,0.0,9.38e-08,,,,,,
storj,STORJ,0,89827155.0,140749764.0,240,0.638,9.25e-05,,,,,,
stormx,STMX,0,21107302.0,194424008.0,194,0.109,0.0001277743,,,,,,
storx,SRX,0,196223.0,0.0,-1,0.0,0.0,,,,,,
stox,STX,0,3.48,438874.0,2117,0.0,2.88e-07,,,,,,
stp_network,STPT,0,13108812.0,55719919.0,397,0.235,3.66e-05,,,,,,
strains,SFN,0,2234.77,0.0,-1,0.0,0.0,,,,,,
straks,STAK,0,9.09,18287.79,2807,0.0,1.2e-08,,,,,,
stratis,STRAX,0,12993324.0,180473781.0,208,0.072,0.0001186063,,,,,,
stratos,STOS,0,380029.0,7379090.0,979,0.052,4.85e-06,,,,,,
strayacoin,NAH,0,39.18,0.0,-1,0.0,0.0,,,,,,
stream,STM,0,0.0,0.0,-1,0.0,0.0,,,,,,
stream_protocol,STPL,0,452749.0,3856771.0,1254,0.117,2.53e-06,,,,,,
streamit_coin,STREAM,0,10.45,28576.0,2752,0.0,1.88e-08,,,,,,
streamix,MIXS,0,0.0,52484.0,2646,0.0,3.45e-08,,,,,,
streamr,DATA,0,7792417.0,75536241.0,344,0.103,4.96e-05,,,,,,
strike,STRK,0,15878608.0,0.0,-1,0.0,0.0,,,,,,
strikecoin,STRIKE,0,72648.0,0.0,-1,0.0,0.0,,,,,,
strite,STRI,0,105174.0,0.0,-1,0.0,0.0,,,,,,
strong,STRONG,0,3294829.0,41989427.0,455,0.078,2.76e-05,,,,,,
stronghands,SHND,0,223.9,488762.0,2090,0.0,3.21e-07,,,,,,
stronghands_masternode,SHMN,0,0.0,125109.0,2473,0.0,8.22e-08,,,,,,
stronghold,STRNG,0,243.01,1415.29,2933,0.172,9e-10,,,,,,
stronghold_token,SHX,0,45206.0,0.0,-1,0.0,0.0,,,,,,
strudel_finance,TRDL,0,2154.57,0.0,-1,0.0,0.0,,,,,,
stsla,STSLA,0,1254.53,533887.0,2062,0.002,3.51e-07,,,,,,
stvke,STV,0,0.0,0.0,-1,0.0,0.0,,,,,,
subgame,SGB,0,1661935.0,0.0,-1,0.0,0.0,,,,,,
substratum,SUB,0,3481.59,935035.0,1824,0.004,6.15e-07,,,,,,
sucrecoin,XSR,0,0.0,11984.02,2845,0.0,7.9e-09,,,,,,
sugarchain,SUGAR,0,49.57,0.0,-1,0.0,0.0,,,,,,
suku,SUKU,0,1233860.0,27344362.0,570,0.045,1.8e-05,,,,,,
sumokoin,SUMO,0,95280.0,1974946.0,1528,0.048,1.3e-06,,,,,,
sun,SUN,0,5.74,0.0,-1,0.0,0.0,,,,,,
sun_token,SUN,0,62331903.0,107268458.0,279,0.581,7.05e-05,,,,,,
suncontract,SNC,0,276883.0,3531627.0,1295,0.078,2.32e-06,,,,,,
sunder_goverance_token,SUNDER,0,15962.66,0.0,-1,0.0,0.0,,,,,,
suni,SUNI,0,0.0,0.0,-1,0.0,0.0,,,,,,
suniswap,SUNI,0,0.0,0.0,-1,0.0,0.0,,,,,,
super_algorithmic_token,SATO,0,131.25,0.0,-1,0.0,0.0,,,,,,
super_black_hole,HOLE,0,21.56,0.0,-1,0.0,0.0,,,,,,
super_coinview_token,SCV,0,10104.3,0.0,-1,0.0,0.0,,,,,,
super_gold,SPG,0,0.0,0.0,-1,0.0,0.0,,,,,,
super_hero,SH,0,0.0,0.0,-1,0.0,0.0,,,,,,
super_shiba,$SSHIBA,0,15690.23,0.0,-1,0.0,0.0,,,,,,
super_trip_chain,SUPT,0,408583.0,0.0,-1,0.0,0.0,,,,,,
super8,S8,0,0.608386,0.0,-1,0.0,0.0,,,,,,
superbid,SUPERBID,0,411493.0,16482081.0,703,0.025,1.08e-05,,,,,,
supercoin,SUPER,0,0.0,109179.0,2500,0.0,7.18e-08,,,,,,
superdoge,SUPDOG,0,455176.0,0.0,-1,0.0,0.0,,,,,,
superfarm,SUPER,0,16349794.0,102251713.0,287,0.16,6.72e-05,,,,,,
superlauncher,LAUNCH,0,4833.85,1830048.0,1558,0.003,1.2e-06,,,,,,
supermoon,OSM,0,55407.0,0.0,-1,0.0,0.0,,,,,,
supernova_protocol,SUPERN,0,0.0,0.0,-1,0.0,0.0,,,,,,
superskynet,SSN,0,46367.0,0.0,-1,0.0,0.0,,,,,,
supersonic_finance,SSN,0,369978.0,0.0,-1,0.0,0.0,,,,,,
supertron,STRO,0,3.11,0.0,-1,0.0,0.0,,,,,,
supra_token,SUPRA,0,0.0,0.0,-1,0.0,0.0,,,,,,
sureremit,RMT,0,9014.63,2972774.0,1365,0.003,1.95e-06,,,,,,
suretly,SUR,0,0.02173682984,47302.0,2674,0.0,3.11e-08,,,,,,
surf.finance,SURF,0,31233.0,2934125.0,1371,0.011,1.93e-06,,,,,,
surfexutilitytoken,SURF,0,0.0,0.0,-1,0.0,0.0,,,,,,
susd,SUSD,0,17745370.0,259606496.0,165,0.068,0.0001706118,,,,,,
sushi,SUSHI,0,360970409.0,1723160755.0,62,0.209,0.0011324508,,,,,,
sushiba,SUSHIBA,0,2654.2,0.0,-1,0.0,0.0,,,,,,
sustainable_energy_token,SET,0,0.0,0.0,-1,0.0,0.0,,,,,,
suterusu,SUTER,0,111248.0,13626294.0,761,0.008,8.96e-06,,,,,,
swaap_stablecoin,SAP,0,8880.57,0.0,-1,0.0,0.0,,,,,,
swag_finance,SWAG,0,21908.0,1518622.0,1648,0.014,9.98e-07,,,,,,
swagbucks,BUCKS,0,0.0,0.0,-1,0.0,0.0,,,,,,
swagg_network,SWAGG,0,0.0,128780.0,2466,0.0,8.46e-08,,,,,,
swamp_coin,SWAMP,0,7.27,0.0,-1,0.0,0.0,,,,,,
swampy,SWAMP,0,167702.0,0.0,-1,0.0,0.0,,,,,,
swap,XWP,0,1045.78,351118.0,2200,0.003,2.31e-07,,,,,,
swapcoinz,SPAZ,0,268074.0,0.0,-1,0.0,0.0,,,,,,
swapdex,SDX,0,143563.0,8884069.0,909,0.016,5.84e-06,,,,,,
swapfolio,SWFL,0,278604.0,2052458.0,1509,0.136,1.35e-06,,,,,,
swapp,SWAPP,0,204876.0,0.0,-1,0.0,0.0,,,,,,
swapz.app,SWAPZ,0,380289.0,2889890.0,1379,0.132,1.9e-06,,,,,,
swarm,BZZ,0,20701503.0,0.0,-1,0.0,0.0,,,,,,
swarm_city,SWT,0,68.15,395262.0,2149,0.0,2.6e-07,,,,,,
swarm_network,SWM,0,20055.0,6140580.0,1055,0.003,4.04e-06,,,,,,
swass_finance,SWASS,0,1743.11,0.0,-1,0.0,0.0,,,,,,
swe_token,SWET,0,0.0,0.0,-1,0.0,0.0,,,,,,
